id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds,side,probability7d,probability6d,probability5d,probability4d,probability3d,probability2d,probability1d,correct_at_7d,correct_at_1d
255171,Will a Republican win Tennessee Presidential Election?,will-a-republican-win-tennessee-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Tennessee in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",116528.8614,0,2024-03-28T19:58:34.937Z,2024-11-05T12:00:00Z,2024-11-06 12:10:42+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""92243703076618693330698156038655987113441795325619803535773137814947560618840"", ""19757532892856795419183500583165650192844137873380662421330401290406851975832""]",R,0.988,0.9835,0.9845,0.9845,0.984,0.984,0.984,True,True
255160,Will a Democrat win Rhode Island Presidential Election?,will-a-democrat-win-rhode-island-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Rhode Island in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",114029.2841,0,2024-03-28T19:41:46.958Z,2024-11-05T12:00:00Z,2024-11-06 15:44:08+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""38273270592450956239176036564824184931613225780569936002941441819457082444101"", ""85653997064360317011047136984390214724059069701211996897560907185797100519567""]",D,0.9765,0.976,0.9775,0.9775,0.9805,0.981,0.987,True,True
500551,Will a Republican win Maine's 2nd congressional district?,congressional-district-2nd-maine-will-a-republican-win,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Maine's 2nd congressional district in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",111028.3475,0,2024-04-10T19:31:57.578Z,2024-11-05T12:00:00Z,2024-11-07 19:23:26+00,,"[""100164"", ""2"", ""100215"", ""100322"", ""100323""]","[""State Presidential Election"", ""Politics"", ""All"", ""ME2"", ""ME-2""]","[""2872651121220554529285723801145572379379397933248271845993671013752850311873"", ""113471463680872164947649683746867589520357533668591939134051665992096026713790""]",R,0.935,0.94,0.93,0.85,0.84,0.85,0.845,True,True
255155,Will a Republican win Mississippi Presidential Election?,will-a-republican-win-mississippi-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Mississippi in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",105948.9794,0,2024-03-28T20:44:51.356Z,2024-11-05T12:00:00Z,2024-11-06 12:30:18+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""38374233201306814684886731239148411205283851863858217586606741517367441208042"", ""74271637296521914696086967332665023561858291281742332283242411557871757043540""]",R,0.987,0.983,0.983,0.983,0.9835,0.9825,0.9825,True,True
255100,Will a Democrat win North Dakota Presidential Election?,will-a-democrat-win-north-dakota-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in North Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",103909.6732,0,2024-03-28T19:31:36.172Z,2024-11-05T12:00:00Z,2024-11-06 16:09:05+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""69291666501288887028836680876687004008197799749207769143963586892721901616410"", ""92356862977325486956431760467763007068528730677613444795382483554684108945807""]",D,0.007,0.0085,0.0085,0.012,0.01,0.012,0.014,True,True
255161,Will a Republican win Rhode Island Presidential Election?,will-a-republican-win-rhode-island-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Rhode Island in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. 
","[""Yes"", ""No""]","[""0"", ""1""]",102536.8564,0,2024-03-28T19:41:55.402Z,2024-11-05T12:00:00Z,2024-11-06 15:38:54+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""99672409625841492897188894344846022664896122293787929829963546146137071761147"", ""13789495019897325972132141891116611308334961501786542464870706199730148161946""]",R,0.02,0.018,0.0175,0.0175,0.016,0.0185,0.0125,True,True
255043,Will a Democrat win Nebraska Presidential Election?,will-a-democrat-win-nebraska-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Nebraska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.

Note: This market pertains to the statewide popular vote in Nebraska for the 2024 US presidential election and does not concern the allocation of district-level electors.","[""Yes"", ""No""]","[""0"", ""1""]",102474.0871,0,2024-03-28T20:48:31.478Z,2024-11-05T12:00:00Z,2024-11-06 11:35:01+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""6511320115012073314258114900202512333073214818740802888332361452934837274686"", ""35770901684551795669491368577279542243430622770277005790758177182695013574212""]",D,0.0055,0.0025,0.0025,0.0025,0.0125,0.01,0.01,True,True
255048,Will a Republican win Nebraska Presidential Election?,will-a-republican-win-nebraska-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Nebraska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.

Note: This market pertains to the statewide popular vote in Nebraska for the 2024 US presidential election and does not concern the allocation of district-level electors.","[""Yes"", ""No""]","[""1"", ""0""]",102307.5532,0,2024-03-28T20:48:41.214Z,2024-11-05T12:00:00Z,2024-11-06 11:44:38+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""27990839500202049476514858749305910536498010660866937295741954749190470575043"", ""63888975184749552231640525912348801001579124306027712781891928174831925950982""]",R,0.987,0.9885,0.9915,0.989,0.9865,0.9885,0.9885,True,True
255035,Will a Democrat win Alabama Presidential Election?,will-a-democrat-win-alabama-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Alabama in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",101648.3097,0,2024-03-28T20:11:58.582Z,2024-11-05T12:00:00Z,2024-11-06 12:10:58+00,,"[""2"", ""375"", ""100164"", ""176"", ""100215""]","[""Politics"", ""u.s. election"", ""State Presidential Election"", ""us elections"", ""All""]","[""72926609186023103635101700446890924646385036524137730056115800313374830690265"", ""102689410240370083691197140719925621772127499919216010201392340159055290693806""]",D,0.0045,0.0085,0.0065,0.0065,0.0055,0.005,0.005,True,True
501012,Will a Democrat win Washington DC Presidential Election?,will-a-democrat-win-washington-dc-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Washington DC in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",93874.99787,0,2024-04-17T15:52:46.529Z,2024-11-05T12:00:00Z,2024-11-06 16:28:58+00,,"[""377"", ""144"", ""375"", ""100215"", ""100164""]","[""elections 2024"", ""Elections"", ""u.s. election"", ""All"", ""State Presidential Election""]","[""39865321317561321902076516779321479805506930549717479932169190005157614703767"", ""108657073270958020190553987015730954319605884991396469823291511151288121463959""]",D,0.992,0.992,0.992,0.9925,0.9935,0.9935,0.994,True,True
255134,Will a Republican win Oklahoma Presidential Election?,will-a-republican-win-oklahoma-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Oklahoma in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",86651.46877,0,2024-03-28T19:37:13.164Z,2024-11-05T12:00:00Z,2024-11-06 12:00:08+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""488918243641047500006811183605547495122354630256129669291755000936547033014"", ""43935151310827470381894544060798380353285186463756369098002584101124824166668""]",R,0.99,0.99,0.9905,0.9905,0.991,0.991,0.99,True,True
255127,Will a Republican win Louisiana Presidential Election?,will-a-republican-win-louisiana-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Louisiana in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",83674.69808,0,2024-03-28T20:33:05.403Z,2024-11-05T12:00:00Z,2024-11-06 12:20:48+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""28772975670588437480082309564142652533343523339595537567987293802090919635315"", ""74109723555383499233517863402227407753047376143163589604628348348922280976705""]",R,0.983,0.983,0.9825,0.9825,0.9895,0.987,0.987,True,True
500545,Will a Republican win Nebraska's 3rd congressional district?,congressional-district-3rd-nebraska-will-a-republican-win,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Nebraska 3rd congressional district in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",82273.09629,0,2024-04-10T19:26:09.816Z,2024-11-05T12:00:00Z,2024-11-06 21:35:06+00,,"[""2"", ""100164"", ""100215"", ""100318"", ""100319""]","[""Politics"", ""State Presidential Election"", ""All"", ""NE-3"", ""NE3""]","[""85344148035718031760666722635224950639783692208665075430713212828617903575435"", ""68775581304832608960386127595503203595430632702715506931460367184896010660304""]",R,0.9835,0.9835,0.9845,0.9835,0.9835,0.9835,0.9835,True,True
501013,Will a Republican win Washington DC Presidential Election?,will-a-republican-win-washington-dc-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Washington DC in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",73030.34092,0,2024-04-17T15:52:47.053Z,2024-11-05T12:00:00Z,2024-11-06 17:49:42+00,,"[""377"", ""375"", ""144"", ""100215"", ""100164""]","[""elections 2024"", ""u.s. election"", ""Elections"", ""All"", ""State Presidential Election""]","[""2321649089548739565575746918040720733757871342946130783596524069162273097732"", ""98750704223698640509441565328338845116401112301444267796918348655934954687538""]",R,0.0015,0.003,0.0035,0.0045,0.0065,0.006,0.0065,True,True
255095,Will a Democrat win Idaho Presidential Election?,will-a-democrat-win-idaho-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Idaho in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",71733.95253,0,2024-03-28T20:20:01.245Z,2024-11-05T12:00:00Z,2024-11-06 15:39:08+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""85278187560442373353225242499389417775775667777463358118966562382840738822661"", ""2861895612861203442116246059656000764300359779377384737550025303463029742250""]",D,0.005,0.0085,0.009,0.009,0.009,0.0085,0.0085,True,True
255133,Will a Democrat win Oklahoma Presidential Election?,will-a-democrat-win-oklahoma-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Oklahoma in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",69422.34336,0,2024-03-28T19:35:35.474Z,2024-11-05T12:00:00Z,2024-11-06 12:20:44+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""36787849725622358505647832273362477281910024842715616071993445378925459578002"", ""42195155816652829084811951963913486599911661751444838300704390356784718109010""]",D,0.006,0.0095,0.009,0.009,0.0055,0.005,0.0075,True,True
255179,Will a Democrat win Utah Presidential Election?,will-a-democrat-win-utah-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Utah in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",68515.93132,0,2024-03-28T20:05:37.283Z,2024-11-05T12:00:00Z,2024-11-06 14:40:37+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""104428943511985922776811934777737462820860872852755806101735374641687959485567"", ""95168119075749097958107713247954573366622205773302043144623385517448790934393""]",D,0.0055,0.0075,0.008,0.008,0.007,0.0075,0.0075,True,True
255040,Will a Democrat win Montana Presidential Election?,will-a-democrat-win-montana-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Montana in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",67716.52512,0,2024-03-28T20:47:50.059Z,2024-11-05T12:00:00Z,2024-11-06 19:14:51+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""27394126103494251892493526378529134843951230530560889173834756125136388392650"", ""80225418171383746331328095295939860164901846430151833749625749999457816759946""]",D,0.007,0.0065,0.006,0.006,0.0065,0.01,0.01,True,True
255164,Will a Democrat win South Carolina Presidential Election?,will-a-democrat-win-south-carolina-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in South Carolina in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",67309.14109,0,2024-03-28T20:02:27.352Z,2024-11-05T12:00:00Z,2024-11-06 11:09:30+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""102362321361418161990420831419936761429695296860457788496650967282945471609753"", ""60368913279172672743909341269760795596953802476905861596326054346583471869934""]",D,0.011,0.014,0.014,0.014,0.0175,0.0175,0.0195,True,True
255126,Will a Democrat win Louisiana Presidential Election?,will-a-democrat-win-louisiana-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Louisiana in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",63598.12435,0,2024-03-28T20:32:54.633Z,2024-11-05T12:00:00Z,2024-11-06 12:20:54+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""66617694968730401246521397371234580180805800099876352524022029310540814153348"", ""90725549416245371115191148432033059712896741620093481547439619189672025865699""]",D,0.008,0.012,0.0125,0.012,0.005,0.012,0.013,True,True
255055,Will a Democrat win Arkansas Presidential Election?,will-a-democrat-win-arkansas-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Arkansas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",56355.38533,0,2024-03-28T20:13:26.813Z,2024-11-05T12:00:00Z,2024-11-06 12:00:14+00,,"[""100164"", ""176"", ""375"", ""2"", ""100215""]","[""State Presidential Election"", ""us elections"", ""u.s. election"", ""Politics"", ""All""]","[""109323209804921235736080500808042654422713495680927624822662489470854453791474"", ""33768881870533344803838255291369339100525690897398223483475688616380177944375""]",D,0.005,0.005,0.005,0.003,0.003,0.003,0.0035,True,True
255202,Will a Democrat win West Virginia Presidential Election?,will-a-democrat-win-west-virginia-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in West Virginia in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",55242.76106,0,2024-03-28T20:56:14.939Z,2024-11-05T12:00:00Z,2024-11-06 12:50:46+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""78544734232759888400902911250730599725160580318332986976075981280065638676198"", ""100352893635765531375832516111400283536784509661919853199751657724701371362570""]",D,0.01,0.0125,0.0125,0.0125,0.01,0.0105,0.0095,True,True
255170,Will a Democrat win Tennessee Presidential Election?,will-a-democrat-win-tennessee-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Tennessee in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",53356.99156,0,2024-03-28T19:58:20.05Z,2024-11-05T12:00:00Z,2024-11-06 11:24:41+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""97310046950637665788153463244971874142881839441622853007052309436294679212621"", ""20786540992800862701867704321540212548001485247951863915342753041732638575831""]",D,0.004,0.0115,0.0095,0.01,0.0085,0.0115,0.012,True,True
500501,Will a Democrat win Nebraska's 1st congressional district?,congressional-district-1st-nebraska-will-a-democrat-win,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Nebraska's 1st congressional district (NE-1) in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""0"", ""1""]",52459.39089,0,2024-04-10T19:20:01.686Z,2024-11-05T12:00:00Z,2024-11-06 20:04:38+00,,"[""100164"", ""2"", ""100215"", ""100316"", ""100317""]","[""State Presidential Election"", ""Politics"", ""All"", ""NE1"", ""NE-1""]","[""86706347053852986217200281474745423066430904592475963352369903314013050662775"", ""95160657925090467287722104068592939348394065390450609789134372291774507059641""]",D,0.0165,0.013,0.0125,0.0125,0.0225,0.018,0.018,True,True
255153,Will a Democrat win Mississippi Presidential Election?,will-a-democrat-win-mississippi-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Mississippi in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",48781.94736,0,2024-03-28T20:44:43.844Z,2024-11-05T12:00:00Z,2024-11-06 12:20:38+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""72781656795738793801981236789898384529218168139307300512216657833466677544487"", ""63375715652995404024952270333726746830338247544133919616419844728722173531254""]",D,0.0095,0.014,0.014,0.014,0.015,0.0155,0.0165,True,True
255386,Will a Republican win West Virginia Governor Election?,will-a-republican-win-west-virginia-governor-election,"United States general elections are scheduled to take place on November 5, 2024. Gubernatorial elections are presently scheduled for 11 states and 2 territories.

This market will resolve to “Yes” if the candidate who wins the 2024 West Virginia gubernatorial election is a Republican. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",45330.77943,0,2024-05-08T19:49:25.453Z,2024-11-05T12:00:00Z,2024-11-07 01:54:08+00,,"[""2"", ""100214"", ""100164"", ""100215"", ""100514"", ""100515""]","[""Politics"", ""Governor Races"", ""State Presidential Election"", ""All"", ""morrisey"", ""williams""]","[""69266769611388483448512186324299002982989707048759204282658389029397156112692"", ""17118658379400408093778937933220244659097890382289334996817397469663531204159""]",R,0.9715,0.9715,0.972,0.972,0.972,0.9715,0.9705,True,True
255385,Will a Democrat win West Virginia Governor Election?,will-a-democrat-win-west-virginia-governor-election,"United States general elections are scheduled to take place on November 5, 2024. Gubernatorial elections are presently scheduled for 11 states and 2 territories.

This market will resolve to “Yes” if the candidate who wins the 2024 West Virginia gubernatorial election is a Democrat. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",42058.22066,0,2024-03-08T18:51:42.989Z,2024-11-05T12:00:00Z,2024-11-07 01:54:02+00,,"[""2"", ""100164"", ""100214"", ""100215"", ""100514"", ""100515""]","[""Politics"", ""State Presidential Election"", ""Governor Races"", ""All"", ""morrisey"", ""williams""]","[""14530663865901210740345497332281182574518367796788065372807383864186508942176"", ""31617396786585278664793474229095234358939266991890548653763728937022626349855""]",D,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,True,True
